Date,Reach,Mean,Std
2006-11-19 00:00:00,43,605.1997092,189.86354668367343
2007-04-28 00:00:00,43,628.2512617,202.96385096938778
2007-06-22 00:00:00,43,943.6482434,265.26816566326534
2007-07-24 00:00:00,43,1134.922299,342.9073756632653
2007-08-02 00:00:00,43,644.5319089,207.49729250000001
2007-08-09 00:00:00,43,968.4764828,307.8039734183674
2007-08-25 00:00:00,43,644.0544566,195.8518946938776
2007-09-03 00:00:00,43,891.2253856,280.4423064285714
2007-09-19 00:00:00,43,419.7893868,131.52828147959184
2008-04-21 00:00:00,43,552.0572926,174.51933035714285
2008-05-16 00:00:00,43,918.6351886,272.57350321428567
2008-05-23 00:00:00,43,973.7268613,311.79319066326536
2008-06-01 00:00:00,43,1421.406378,417.30493709183673
2008-07-10 00:00:00,43,1307.983438,395.74703250000005
2008-08-20 00:00:00,43,918.4603282,297.0138772448979
2008-09-12 00:00:00,43,719.8767393,227.41468403061225
2008-10-07 00:00:00,43,372.0226353,117.09303704081634
2008-10-14 00:00:00,43,668.2630053,205.8632612755102
2009-05-19 00:00:00,43,1187.954636,352.41928494897957
2009-06-04 00:00:00,43,1263.861671,360.7817966326531
2009-07-06 00:00:00,43,532.6263196,160.79029892857142
2009-07-22 00:00:00,43,532.2020836,163.37873530612245
2009-08-30 00:00:00,43,500.8641941,159.49490234693877
2009-09-15 00:00:00,43,854.5336646,277.77752943877556
2009-09-24 00:00:00,43,128.6706745,19.504769693877556
2009-10-17 00:00:00,43,453.1831001,143.85698443877553
2009-10-26 00:00:00,43,493.0114575,153.72097285714287
2009-11-18 00:00:00,43,870.8467511,276.97349923469386
2010-04-20 00:00:00,43,849.4612284,265.7844695918367
2010-06-30 00:00:00,43,1154.997071,330.0834586734694
2010-07-09 00:00:00,43,417.8996376,129.258691122449
2010-07-16 00:00:00,43,143.5532933,29.03082454081632
2010-07-25 00:00:00,43,390.2299912,120.77078520408165
2010-08-17 00:00:00,43,494.6400146,142.1286761734694
2010-08-26 00:00:00,43,233.6083418,74.11710831632655
2010-09-27 00:00:00,43,930.1394775,295.9017052040817
2010-10-04 00:00:00,43,870.2807245,275.9005253061224
2010-10-13 00:00:00,43,1202.91287,382.5354645408164
2011-09-05 00:00:00,43,1189.853572,375.6422915306122
2011-09-14 00:00:00,43,637.6935477,194.19784188775512
2011-09-30 00:00:00,43,612.0688908,182.75134969387753
2013-11-06 00:00:00,43,176.1098752,46.87232265306123
2002-10-10 00:00:00,47,759.3290647,375.2209456122449
2002-11-18 00:00:00,47,906.5073843,440.091581632653
2002-12-05 00:00:00,47,237.9233127,96.21245765306122
2002-12-13 00:00:00,47,481.3993983,229.95194459183674
2003-01-14 00:00:00,47,2173.813019,888.6219489795918
2003-04-11 00:00:00,47,5160.880289,1336.5763979591839
2003-04-12 00:00:00,47,5455.091532,1448.1232887755102
2003-04-28 00:00:00,47,5174.253262,1290.644941836735
2003-09-03 00:00:00,47,627.0816736,308.45172372448985
2003-09-19 00:00:00,47,616.0418969,288.2711244897959
2003-09-26 00:00:00,47,681.7808048,335.11959867346934
2003-10-05 00:00:00,47,616.8040439,287.2046976530612
2003-10-12 00:00:00,47,598.973617,307.14914321428574
2003-11-13 00:00:00,47,1103.992744,537.0271402551019
2003-12-31 00:00:00,47,640.6678991,309.9219177040817
2004-03-20 00:00:00,47,1628.737433,708.9762475510205
2004-04-14 00:00:00,47,1812.216831,862.2282854081633
2004-07-19 00:00:00,47,1305.461365,593.5340012755103
2004-08-20 00:00:00,47,772.7400765,360.3082747959184
2004-09-12 00:00:00,47,689.1315219,330.1945036734694
2004-09-28 00:00:00,47,627.2624813,318.789138877551
2004-11-08 00:00:00,47,486.6332778,244.1349635714286
2004-11-15 00:00:00,47,334.1710674,151.4077112755102
2005-04-01 00:00:00,47,1823.431173,848.4942320918367
2005-04-24 00:00:00,47,1115.039398,538.9591478061225
2005-05-03 00:00:00,47,2300.515144,1052.576133622449
2005-05-19 00:00:00,47,1798.507118,816.2498909183673
2005-06-27 00:00:00,47,1866.371761,757.6187704591838
2005-07-13 00:00:00,47,1289.014266,615.4219446428572
2005-08-07 00:00:00,47,840.7354945,380.2212182142857
2005-08-30 00:00:00,47,868.3634957,399.6571462244898
2005-09-08 00:00:00,47,746.0285287,367.4085743367347
2005-09-15 00:00:00,47,653.3401235,299.683216632653
2005-10-01 00:00:00,47,722.3084258,348.4884780612245
2005-10-17 00:00:00,47,327.6862955,157.95029000000002
2005-11-02 00:00:00,47,359.3037787,170.20824770408166
2005-11-18 00:00:00,47,464.1800458,218.8730252040816
2006-01-14 00:00:00,47,765.6885545,355.4644921428571
2006-03-03 00:00:00,47,608.956117,283.8918550510204
2006-03-10 00:00:00,47,706.5439872,322.842465
2006-04-04 00:00:00,47,850.4451064,413.90914576530605
2006-05-29 00:00:00,47,1546.869559,685.615278877551
2006-06-23 00:00:00,47,1525.789109,679.2774728061224
2006-07-09 00:00:00,47,1252.542781,604.2083366836735
2006-07-16 00:00:00,47,1164.024058,533.8354346938776
2006-10-13 00:00:00,47,275.3013865,114.6550118367347
2006-10-29 00:00:00,47,301.5803899,138.84131704081636
2006-11-05 00:00:00,47,376.4558727,180.238495
2006-11-30 00:00:00,47,464.1127145,224.74421066326528
2006-12-16 00:00:00,47,667.7388909,325.3984610714286
2006-12-23 00:00:00,47,679.44426,327.72139311224487
2007-03-13 00:00:00,47,1139.817375,552.8010480612245
2007-03-22 00:00:00,47,408.524959,204.14429525510207
2007-04-07 00:00:00,47,365.4146173,172.16884214285713
2007-04-14 00:00:00,47,941.6994856,454.5342516836735
2007-04-23 00:00:00,47,595.1787451,300.4690628571429
2007-05-25 00:00:00,47,1088.062898,507.50241438775504
2007-06-17 00:00:00,47,884.595118,395.81104770408166
2007-07-19 00:00:00,47,883.6230455,437.84953637755103
2007-08-13 00:00:00,47,580.9025569,287.5684894897959
2007-08-29 00:00:00,47,587.1247158,270.24252459183674
2007-09-05 00:00:00,47,470.8072313,217.58048163265303
2007-09-21 00:00:00,47,493.5324949,239.51921127551017
2008-05-11 00:00:00,47,683.6992369,326.5398275
2008-05-18 00:00:00,47,409.2933842,199.21181234693876
2008-06-12 00:00:00,47,586.6256634,251.98082653061226
2008-07-05 00:00:00,47,1183.10516,524.2850847959184
2008-07-14 00:00:00,47,1172.234668,511.8774740306123
2008-07-21 00:00:00,47,1352.280964,604.3857388265308
2008-08-31 00:00:00,47,852.4691908,412.15652209183673
2008-09-16 00:00:00,47,599.3747758,287.4682235714286
2008-10-02 00:00:00,47,672.7008664,323.95975724489796
2008-10-25 00:00:00,47,573.0001425,277.1946912244898
2008-11-03 00:00:00,47,249.1635659,97.23220760204083
2009-01-22 00:00:00,47,3678.503355,1595.0029801020407
2009-05-30 00:00:00,47,1656.979655,770.0521663775511
2009-06-22 00:00:00,47,1934.551217,859.4472614795918
2009-07-01 00:00:00,47,1538.047851,695.4331861734694
2009-07-17 00:00:00,47,925.0978132,521.8520157142857
2009-08-02 00:00:00,47,839.6051973,412.6073687244899
2009-08-18 00:00:00,47,810.4144748,382.72101913265305
2009-09-19 00:00:00,47,585.3138179,284.7420679081633
2009-09-26 00:00:00,47,767.7887153,356.53345311224496
2010-03-21 00:00:00,47,1439.559096,571.3244484183673
2010-05-17 00:00:00,47,1627.824012,779.3467571428571
2010-06-02 00:00:00,47,1992.40174,852.7504157653061
2010-06-09 00:00:00,47,1928.34838,787.9981018367347
2010-06-18 00:00:00,47,1642.405788,690.6339681632654
2010-06-25 00:00:00,47,2036.111266,821.2529281632653
2010-07-27 00:00:00,47,1405.097843,625.1655066836735
2010-08-05 00:00:00,47,900.9645781,435.030335
2010-08-21 00:00:00,47,964.9610886,461.1982077551021
2010-08-28 00:00:00,47,852.9853351,394.23561872448977
2010-09-13 00:00:00,47,811.5614342,376.29126627551017
2010-09-29 00:00:00,47,1083.649228,527.7944482142857
2010-10-08 00:00:00,47,1128.456284,555.2160009183674
2010-10-15 00:00:00,47,1007.841733,497.05947056122454
2013-06-26 00:00:00,47,159.8144782,30.78808867346939
2002-10-10 00:00:00,48,1238.261863,333.2527378571429
2002-12-05 00:00:00,48,483.6669001,123.06706551020405
2003-01-14 00:00:00,48,989.9759247,248.59591602040814
2003-09-03 00:00:00,48,906.29091,243.71943249999998
2003-09-19 00:00:00,48,884.8681312,239.35287117346942
2003-10-05 00:00:00,48,914.7097324,247.59632295918365
2004-03-29 00:00:00,48,1506.545618,393.09187331632654
2004-04-14 00:00:00,48,1636.723978,453.0115926530612
2004-07-19 00:00:00,48,1102.208771,290.72536178571426
2004-08-20 00:00:00,48,962.8512601,253.17385443877555
